"","Genome","original_bin","domain","phylum","class","order","family","genus","species","fastani_reference","fastani_reference_radius","fastani_taxonomy","fastani_ani","fastani_af","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references.genome_id.species_name.radius.ANI.AF.","msa_percent","translation_table","red_value","warnings","completeness","contamination","length","N50","centrality","ERR11604928","ERR11604929","ERR11604930","ERR11604931","ERR11604932","ERR11604933","ERR11604934","ERR11604935","ERR11604936","ERR11604937","ERR11604938","ERR11604939","ERR11604940","ERR11604941","ERR11604942","ERR11604943","ERR11604944","ERR11604945","ERR11604946","ERR11604947","ERR11604948","ERR11604949","ERR11604950","ERR11604951","ERR11604952","ERR11604953","ERR7738143","ERR7738158","ERR7738166","ERR7738182","ERR7738185","ERR7738196","ERR7738215","ERR7738229","ERR7738234","ERR7738253","ERR7738267","ERR7738276","ERR7738277","ERR7738353","ERR7738433","ERR7738514","ERR7738515","ERR7738537","ERR7738545","ERR7738546","ERR7738547","ERR7738549","ERR7738553","ERR7738558","ERR7738562","ERR7738578","ERR7738580","ERR7738594","ERR7738597","ERR7738604","ERR7738608","ERR7738611","ERR7738612","ERR7738616","ERR7738620","ERR7738622","ERR7738624","ERR7738629","ERR7738630","ERR7738665","ERR7738937","ERR7738938","ERR7745402","ERR7745596","ERR7745787","ERR7745819","ERR7745831","ERR7745836","ERR7746398","ERR7746440","ERR7747782","SRR1761676","SRR1761677","SRR1761678","SRR1761679","SRR1761680","SRR1761681","SRR1761682","SRR1761683","SRR1761684","SRR1761685","SRR1761686","SRR1761687","SRR1761688","SRR1761689","SRR1761690","SRR1761691","SRR1761692","SRR1761693","SRR1761694","SRR1761695","SRR1761696","SRR1761697","SRR1761698","SRR1761699","SRR1761700","SRR1761701","SRR1761702","SRR1761703","SRR1761704","SRR1761705","SRR1761706","SRR1761707","SRR1761708","SRR1761709","SRR1761710","SRR1761711","SRR1761712","SRR1761713","SRR1761714","SRR1761715","SRR1761716","SRR1761717","SRR1761718","SRR1761719","SRR1761720","SRR1761721","SRR17643452","SRR17643456","SRR17643458","SRR17643459","SRR17643460","SRR17643462","SRR17643466","SRR17643467","SRR17643474","SRR17643478","SRR17643479","SRR17643482","SRR17643504","SRR17643506","SRR17643507","SRR17643508","SRR17643518","SRR17643520","SRR17643521","SRR17643523","SRR17643531","SRR17643652","SRR17643657","SRR17643662","SRR17643790","SRR17643792","SRR17643794","SRR17643804","SRR17643809","SRR17643913","SRR17643916","SRR17643919","SRR17643922","SRR17643924","SRR17643927","SRR17643933","SRR17643938","SRR17643958","SRR17643968","SRR17643989","SRR17644085","SRR8732217","SRR8732218","SRR8732219","SRR8732220","SRR8732221","SRR8732222","SRR8732223","SRR8732224","SRR8732225","SRR8732226","SRR8732227","SRR8732228","SRR8732229","SRR8732230","SRR8732231"
"502","MGYG000000627","ERR7738608_bin.159","Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","UBA1829","UBA1829","UBA1829 sp900549045","GCA_900549045.1","95.0","UBA1829 sp900549045","98.49","0.952","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","95.48","0.31","3441986","130363","0.980214857142857","0.00346935224810924","0.00955174056137528","0.00336846938895325","0","0","0","0","0","0.00153887230495771","0","0","0","0.000944728627563769","0","0.000960852491209494","0","0.00131809125340131","0","0.000895545315250489","0","0","0","0","0.00113819605863084","0","0","0.000891445280145905","0","0","0","0","0","0","0",NA,"0.000439671985018282","0","0","0","0",NA,"0","0","0","0","0","0","0","0.00040083823487807","0","0","0","0.000530573245181653","0.00206596435181378","0","0","0.00136600773144762","0","0","4.5908876497837e-05","0","0.0031232032644642","0","0","0",NA,"0","0","0.00125813310922357","0","0.000376878284038908","0","0.000113997786714886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000591815117367799","0.000934606027488979","0","0","0","0","0","0","0","0","0","0","0","0.000596797092731625","0","0","0","0","0","0","0","0","0","0","0","0.00405375856474927","0","0","0","0","0","0"
"503","MGYG000001170","SRR1761678_bin.7","Bacteria","Bacillota_A","Clostridia","TANB77","CAG-508","CAG-273","CAG-273 sp000435755","GCA_000435755.1","95.0","CAG-273 sp000435755","98.96","0.971","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","100","0.23","1208102","115973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000481856557982878","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0.00107531681233701","0","0","0","0","0","0","0","0","5.45401434786355e-05","0.000167907082786903","0","0","0","0","0.000400587848493016","0","0","8.92847645716684e-05","0.00121307405014929","0","0.00124211221962097",NA,"0","0","0.00119852701295904","0","0.000987231682654656","0.000198551729120504","0","0","0","0","0","0","0.00877954210029206","0.0602436842374812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00483405221132351","0","0","0","0","0","0","0.00247176707237364","0.00778170775827954","0","0","0.0062597266746177","0.0038097722472347","0","0.00045714408607387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"504","MGYG000000423","ERR7738549_bin.45","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Butyricicoccaceae","Agathobaculum","Agathobaculum butyriciproducens","GCA_003096535.1","95.0","Agathobaculum butyriciproducens","97.58","0.882","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","98.69","0.62","2290765","26477","0.96792325","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00247870021235832","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000212489645919274","0","0","0","0.000148309756008525","0.000194490607678836","0",NA,"0","0","0.000612110933257123","0","0",NA,"0.000519140327165899","0","0.000311561090373746","0","0.000695171999840674","0.00017078110913721","0.00159608137770568","0","0.000684899242599987","0.000836009255390477","0.000690820446708211","0.00015972864572601","0","0.00109507532418307","0.000279596839198498","0","0","0","7.31431215507984e-05","0.00101093586068205","0","0.000147143202241527","0","0.000164329322510545",NA,"0.000503068989261561","0","0","0","0","6.46561393631522e-05","0.000176890355471139","6.15730367823939e-05","0.000140276546916805","0","0","0","0.000816488157654966","0.00242523030711829","0.00352851232567776","0","0.00311163475815519","0","0.00256543567664963","0","0.000960107856700074","0","0","0","0","0.000424355268595075","0.000450383165433667","0.000473750591123365","0.00202708996870074","0","0","0","0.0016994237443714","0","0","0","0","0","0","0","0","0","0","0","0","0.00134928508768694","0","0","0","0","0","0","0","0","0","0","0","0.00148655141156758","0.000506911662733248","0","0.00481082282749959","0","0.00120576901205165","0.00257172256238556","0","0.00136154599945326","0.00105138782850799","0.00714303584933734","0","0","0","0.00311016715040575","0","0","0","0.000733538399741199","0","0.00197134603657667","0.00150475911940144","0.000507133323044535","0.00231661824841991","0","0","0","0","0.000913086971893726","0","0.00421629274684012","0","0.000798986352894221","0","0.00173736939685378","0.00385929653765661","0.00114333409005902","0","0","0","0.00184761184683892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"505","MGYG000000060","ERR11604948_bin.9","Bacteria","Bacillota_A","Clostridia","Christensenellales","CAG-917","CAG-349","CAG-349 sp003539515","GCA_022009995.1","95.0","CAG-349 sp003539515","97.91","0.886","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","59.04","1.76","822321","1882","0.963343","0.00458917929164963","0","0","0","0.0381363921773042","0","0.00403864011373393","0","0","0","0","0.00900728455572479","0","0","0.00496740331926662","0","0","0","0","0","0.0115729208901989","0.00423437577991696","0","0","0.00468614012593683","0","0.000187103218664999","0","0.000179418919189353","0","0","0","0.00368192079409693","0",NA,"0.00775491438996921","0","0","0","0.000221025712995367",NA,"0","0","0","7.44155870422298e-05","0","0","0","0.000241854117763462","0","0","0","0.000393963979689248","0.00378794040594842","0","0.000343408326485642","0.000266235897052838","0.000370055722803643","0","0.000243670365908969","0","0.00331002209947555","0.00827086964240806","5.90513965686445e-05","0.00514928717670395",NA,"0","0.000106014876896704","0","0","0.000886434377615547","0","0","0","0","0.000177212035321268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000349345369268988","0","0","0","0.00036347729407907","0.00211940678810509","0.000496679522490254","0","0","0.00317964091393948","0","0","0.00101646557099127","0","0","0","0","0","0.000781646065313757","0","0.000661279801920258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00323686951687186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0182916772207091","0","0","0","0","0","0"
"506","MGYG000000113","ERR7738158_bin.60","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Acutalibacteraceae","Eubacterium_R","Eubacterium_R sp900548085","GCA_900548085.1","95.0","Eubacterium_R sp900548085","98.24","0.984","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","98.88","0.34","1953222","264974","0.98266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0282662566365271","0","0","0","0.000161140639626288","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0.000233786869584003","0","0","0","0","0","0","0","0","0","0.000717052475975047","0","0","0.00041537282512046","7.72702114332497e-05","0",NA,"0","0","0","0","0","0","0","0","0","0","0.00145200173588322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00503393882953731","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00254276548409015","0","0","0","0","0.00195754097194867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"507","MGYG000001321","SRR1761709_bin.10","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-533","CAG-533 sp900551105","GCA_900551105.1","95.0","CAG-533 sp900551105","99.9","0.927","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","90.51","1.12","1107601","34191","0.996885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0.00306865578497228","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000669301037434013","0","0","0","0","0.000696316956653807","0","0.000400930466575888",NA,"0","0","0","0","0.000653896651622544","0","0.000136793083564381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0399505813306603","0","0","0.0366549875845632","0.00588786936126741","0","0.00181477513759684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0141234356439238","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"508","MGYG000000885","ERR7738629_bin.74","Bacteria","Pseudomonadota","Alphaproteobacteria","RF32","CAG-239","RUG410","RUG410 sp934229625","GCA_934229625.1","95.0","RUG410 sp934229625","98.27","0.882","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","98.43","0.16","1566235","82844","0.998507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.000171867330846879","0.0109882738164591","0","0","0",NA,"0","0","0","0","0","0","0","0.000503339938274251","0.000545147303285103","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0165745073622459","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509","MGYG000000107","ERR7738158_bin.32","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A","Blautia_A sp905209435","GCA_905209435.1","95.0","Blautia_A sp905209435","98.53","0.827","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","70.34","2.78","2174223","20888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00352714766154768","0.00323474769438134","0.000602511879037695","0.00945844623628249","0.00108812038428494","0.000118963663727934","0",NA,"0","0.000171640549349179","0","0","0",NA,"0.00152470713051246","0","0.000674944684134601","6.32825399831051e-05","0","0.00168521468319473","0","0","0","0","0","0","0","0","0.00015088246822449","0.000381391105106276","0","0","0","0","0.000455571280580652","0.000288929193831295","0.000511737983810871","0",NA,"0","0","0.000320605276797757","0.000456955841984721","0","0.000219085554640774","0","0","0.000697044547616393","0.000177912866583587","0.000302668742249609","0","0","0","0","0","0","0","0","0","0","0","0.00372558055096897","0","0","0","0","0","0","0","0","0","0","0","0.00100028674090323","0","0","0.00127572108106967","0","0","0.000611241561060952","0","0","0.000343037344014635","0","0","0","0.000347771872261826","0","0","0","0","0","0.000601008549310174","0.000490755316090214","0","0.000554436410510992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"510","MGYG000000348","ERR7738537_bin.25","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Ruminococcaceae","Gemmiger","","N/A","N/A","N/A","N/A","N/A","GCA_004552305.1","95.0","Gemmiger variabilis_A","94.62","0.8","","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","Gemmiger avicola, 95.0, 77.66, 0.314","61.31","11","0.99932","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","94.42","0.53","1886700","5506","0.957158","0.00375164075507584","0.0063691675248538","0","0","0","0","0","0.0146213973628409","0.00147811179567908","0.0393387757187537","0","0.00104414558392027","0.00142183296480416","0.00174298215409555","0","0","0","0.00359847925634842","0","0","0.00185133029819873","0","0.00710756886858259","0","0","0","0","0.00027656227285567","0","0.00468319449722661","0","0","0.00138689253664576","0",NA,"0.000580061169343518","0","0","0","0",NA,"0","0","0.00143254075209522","0","0","0","0","0","0","0","0","0","0","0","6.59846285699124e-05","0","0","0","9.35637609631236e-05","0","0","0.000157885324451492","0.00157142734745742","0.00162982717355853",NA,"0","0","0.000265534234275462","0","0","0.000106363517525089","0","0","0.000362381582191753","0.00557204854150735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000801312869030801","0","0","0","0.00116349502366129","0","0","0","0","0","0","0","0.000754696313820801","0","0.00064864167249448","0.00329076022967865","0","0","0","0","0.00169288041180238","0","0.00436977153179983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"511","MGYG000000668","ERR7738611_bin.151","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Oscillospiraceae","CAJOIG01","CAJOIG01 sp934597255","GCA_934597255.1","95.0","CAJOIG01 sp934597255","99.96","0.982","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","93.78","0.52","2099054","89743","0","0","0","0","0","0","0","0","0","0.00678381184182528","0.00105661111497265","0","0","0","0","0.00083766353216904","0.00129474642540781","0","0","0.00204184429831446","0","0","0.00307905266707936","0","0","0","0","0","0.000147897230671889","0","0","0","0","0","0",NA,"0.0002472870750218","0","0","0","0",NA,"0","0","0.000267634337647332","0","0","0","0","0","0","0","0","0","0.000630569140263244","0","0","0","0.0034618811797821","0.000420594018337661","0","0","0.000396950548863777","0.000352757578311094","0","0.000289436746121739",NA,"0","0","0","0","0","0","0","0","0","0.000576255731565832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00238523103855698","0.00134886387474865","0.000713098727107339","0","0.0055526550774586","0.000486179432796014","0.000517044592975367","0.00159936508049732","0","0","0.0101273353891784","0.0024531984013238","0","0.00199800206646309","0.00113551951338619","0.00060189725608955","0","0.00149835760886936","0.00165944734204653","0.000504399513419577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00407578573969224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"512","MGYG000000776","ERR7738620_bin.70","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Senegalimassilia","Senegalimassilia anaerobia","GCF_000236865.1","95.0","Senegalimassilia anaerobia","95.78","0.855","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","99.96","0.55","2233380","101281","0.95389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000399227431070008","0","0","0","0.000131384663502065","0","0",NA,"0.000109818860722467","0","0","0","0",NA,"0.000148067894944827","0","0.000357490091634894","0","0","0.000482261458528701","0","0","0","0","0","0","5.09119328621776e-05","0","9.67501069651742e-05","0","0","0.000172712380489957","0.000143705244234681","0.00535732940296631","0.000102282936482687","4.09866760332284e-05","0","0.000131997989896831",NA,"0","0","0.000115934917815231","0","0","7.21643612866668e-05","0","0","0","0.000210146576800332","5.02838954094434e-05","0","0","0","0","0","0","0.000731550338614748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000431305250505126","0.000543032608289869","0.00047595260465586","0.000647236166263322","0.000546582255486335","0.00052671187010267","0","0","0.000487615336400553","0","0","0.00463904611538725","0","0","0.000289333855191457","0","0","0","0.000724824727643614","0.000416893855300357","0","0.000417006971113913","0","0.000419330540862445","0.0011295050371758","0","0.00186603915299172","0.00279176313001887","0","0.00201194226987944","0.00191208842480984","0.00400228214178134","0","0.00332416560609675","0.00116720408079648","0.0017081563108566","0.00522953996615311","0.00219490781508657","0.00144495258377292","0","0.000583059952533876","0.00418728174270626","0.00279864399833463","0.00794748799994119","0.00690016332452204","0.00102964935719279","0.00118987727545226","0.00283059422219415","0.00408536981458307","0.00115271227173085","0.00292340460774711","0.00230052431238382","0.000504998595977528","0","0.00106673380523339","0","0.00137160706176983","0","0.000758197958200833","0","0.00151523512110633","0.00241789991404878","0","0.00372437638553797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"513","MGYG000000617","ERR7738608_bin.121","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium","Oribacterium sp900772695","GCA_900772695.1","95.0","Oribacterium sp900772695","99.01","0.906","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","97.99","1.24","2786303","57619","0.983469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000856924128723841","0.00460762303175722","0","0","0","0","0.000204606219256376","0",NA,"0","0.000485014342208038","0","0","0",NA,"0","0","0.00167216665040797","0","0","0","0","0","0","0","0","0","0","0","0.000427450876399889","0.00112537472177905","0.000310229732553889","0","0.00284789769989109","0","0","0.00124594303883505","0.000112107431057975","0",NA,"0","0","0","0","0","0.000222845906387855","0","0","0.000836158705392403","0.000338045848543723","0.000652620528709199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
